"status_id","user_id","screen_name","text","emo","source"
"1517259629339758595","2815754953","Uber_Support","@da7om77n7 <U+0645><U+0631><U+062D><U+0628><U+064B><U+0627><U+060C> <U+0634><U+0643><U+0631><U+064B><U+0627> <U+0644><U+062A><U+0648><U+0627><U+0635><U+0644><U+0643> <U+0645><U+0639><U+0646><U+0627>. <U+064A><U+064F><U+0631><U+062C><U+0649> <U+0645><U+062A><U+0627><U+0628><U+0639><U+0629> <U+0627><U+0644><U+062D><U+0633><U+0627><U+0628> <U+0627><U+0644><U+062E><U+0627><U+0635> <U+0628><U+0646><U+0627> <U+062D><U+062A><U+0649> <U+0646><U+062A><U+0645><U+0643><U+0646> <U+0645><U+0646> <U+0645><U+062A><U+0627><U+0628><U+0639><U+0629> <U+0637><U+0644><U+0628><U+0643> <U+0639><U+0628><U+0631> <U+0627><U+0644><U+0631><U+0633><U+0627><U+0626><U+0644> <U+0627><U+0644><U+062E><U+0627><U+0635><U+0629>. <U+0628><U+062F><U+0644><U+064B><U+0627> <U+0645><U+0646> <U+0630><U+0644><U+0643><U+060C> <U+064A><U+0645><U+0643><U+0646><U+0643> <U+0627><U+0644><U+062A><U+0648><U+0627><U+0635><U+0644> <U+0645><U+0646> <U+062E><U+0644><U+0627><U+0644> <U+0647><U+0630><U+0627> <U+0627><U+0644><U+0631><U+0627><U+0628><U+0637> <U+0001F448> https://t.co/xWhiFDLDIc <U+0623><U+0648> <U+0639><U+0646> <U+0637><U+0631><U+064A><U+0642> <U+062E><U+0627><U+0646><U+0629> «<U+0627><U+0644><U+0645><U+0633><U+0627><U+0639><U+062F><U+0629>» <U+062F><U+0627><U+062E><U+0644> <U+0627><U+0644><U+062A><U+0637><U+0628><U+064A><U+0642> <U+0648><U+0633><U+0646><U+0642><U+0648><U+0645> <U+0628><U+0627><U+0644><U+0631><U+062F> <U+0641><U+064A> <U+0623><U+0633><U+0631><U+0639> <U+0648><U+0642><U+062A> <U+0645><U+0645><U+0643><U+0646>.","<U+0001F448>","Sprinklr"
"1517236025684381698","2815754953","Uber_Support","@helsu1502 Hola @helsu1502, estamos aquí para ti. Compártenos los siguientes datos por DM y danos detalles acerca de lo sucedido.

<U+0001F449> Correo electrónico.
<U+0001F449> Número celular.
<U+0001F449> Últimos 4 dígitos de tu método de pago.","<U+0001F449>","Sprinklr"
"1517236025684381698","2815754953","Uber_Support","@helsu1502 Hola @helsu1502, estamos aquí para ti. Compártenos los siguientes datos por DM y danos detalles acerca de lo sucedido.

<U+0001F449> Correo electrónico.
<U+0001F449> Número celular.
<U+0001F449> Últimos 4 dígitos de tu método de pago.","<U+0001F449>","Sprinklr"
"1517236025684381698","2815754953","Uber_Support","@helsu1502 Hola @helsu1502, estamos aquí para ti. Compártenos los siguientes datos por DM y danos detalles acerca de lo sucedido.

<U+0001F449> Correo electrónico.
<U+0001F449> Número celular.
<U+0001F449> Últimos 4 dígitos de tu método de pago.","<U+0001F449>","Sprinklr"
"1517240027960459265","2815754953","Uber_Support","@miguel_latapi ¡Aquí estamos para revisar esto juntos, @miguel_latapi! Envíanos por DM:
<U+0001F48E> Fecha y hora del pedido, junto con el número de orden.
<U+0001F48E> Número telefónico.
<U+0001F48E> Correo electrónico asociado a tu cuenta. Te daremos la asistencia que mereces.","<U+0001F48E>","Sprinklr"
"1517240027960459265","2815754953","Uber_Support","@miguel_latapi ¡Aquí estamos para revisar esto juntos, @miguel_latapi! Envíanos por DM:
<U+0001F48E> Fecha y hora del pedido, junto con el número de orden.
<U+0001F48E> Número telefónico.
<U+0001F48E> Correo electrónico asociado a tu cuenta. Te daremos la asistencia que mereces.","<U+0001F48E>","Sprinklr"
"1517240027960459265","2815754953","Uber_Support","@miguel_latapi ¡Aquí estamos para revisar esto juntos, @miguel_latapi! Envíanos por DM:
<U+0001F48E> Fecha y hora del pedido, junto con el número de orden.
<U+0001F48E> Número telefónico.
<U+0001F48E> Correo electrónico asociado a tu cuenta. Te daremos la asistencia que mereces.","<U+0001F48E>","Sprinklr"
"1517257974317826051","2815754953","Uber_Support","@abtsambdallh2 <U+0646><U+0623><U+0633><U+0641> <U+0644><U+0633><U+0645><U+0627><U+0639> <U+0630><U+0644><U+0643> <U+0627><U+0644><U+0623><U+0645><U+0631><U+060C> <U+0625><U+0628><U+062A><U+0633><U+0627><U+0645>. <U+0623><U+064A><U+0645><U+0643><U+0646><U+0643><U+0650> <U+0625><U+0631><U+0633><U+0627><U+0644> <U+062A><U+0641><U+0627><U+0635><U+064A><U+0644> <U+0634><U+0643><U+0648><U+0627><U+0643> <U+0647><U+0646><U+0627> <U+0001F448> https://t.co/QrkrG0nono<U+061F> <U+062A><U+0623><U+0643><U+062F><U+064A> <U+0623><U+0646> <U+0641><U+0631><U+064A><U+0642><U+0646><U+0627> <U+0627><U+0644><U+0645><U+062E><U+062A><U+0635> <U+0633><U+064A><U+062A><U+0627><U+0628><U+0639> <U+0627><U+0644><U+0623><U+0645><U+0631> <U+0641><U+064A> <U+0623><U+0633><U+0631><U+0639> <U+0648><U+0642><U+062A> <U+0645><U+0645><U+0643><U+0646>.","<U+0001F448>","Sprinklr"
"1517201267331895304","2815754953","Uber_Support","@FosSi3mo_On Hola @FosSi3mo_On, revisemos juntos tu factura, escríbenos por DM los siguientes datos:
1. Correo electrónico. 
2. Número telefónico.
3. La fecha del último viaje.
4. Hora, fecha y monto a facturar.
5. RFC.
6. Razón social. 
7. Método de pago del viaje. <U+0001F440> https://t.co/sd7yH5jmbJ","<U+0001F440>","Sprinklr"
"1517223734377132032","2815754953","Uber_Support","@saifsaad459 <U+0645><U+0631><U+062D><U+0628><U+064B><U+0627><U+060C> <U+064A><U+064F><U+0631><U+062C><U+0649> <U+0645><U+062A><U+0627><U+0628><U+0639><U+0629> <U+0627><U+0644><U+062D><U+0633><U+0627><U+0628> <U+0627><U+0644><U+062E><U+0627><U+0635> <U+0628><U+0646><U+0627> <U+062D><U+062A><U+0649> <U+0646><U+062A><U+0645><U+0643><U+0646> <U+0645><U+0646> <U+0645><U+062A><U+0627><U+0628><U+0639><U+0629> <U+0637><U+0644><U+0628><U+0643> <U+0639><U+0628><U+0631> <U+0627><U+0644><U+0631><U+0633><U+0627><U+0626><U+0644> <U+0627><U+0644><U+062E><U+0627><U+0635><U+0629>. <U+0628><U+062F><U+0644><U+064B><U+0627> <U+0645><U+0646> <U+0630><U+0644><U+0643><U+060C> <U+064A><U+0645><U+0643><U+0646><U+0643> <U+0627><U+0644><U+062A><U+0648><U+0627><U+0635><U+0644> <U+0645><U+0646> <U+062E><U+0644><U+0627><U+0644> <U+0647><U+0630><U+0627> <U+0627><U+0644><U+0631><U+0627><U+0628><U+0637> <U+0001F448> https://t.co/SGp90okKGj <U+0623><U+0648> <U+0639><U+0646> <U+0637><U+0631><U+064A><U+0642> <U+062E><U+0627><U+0646><U+0629> «<U+0627><U+0644><U+0645><U+0633><U+0627><U+0639><U+062F><U+0629>» <U+062F><U+0627><U+062E><U+0644> <U+0627><U+0644><U+062A><U+0637><U+0628><U+064A><U+0642> <U+0648><U+0633><U+0646><U+0642><U+0648><U+0645> <U+0628><U+0627><U+0644><U+0631><U+062F> <U+0641><U+064A> <U+0623><U+0633><U+0631><U+0639> <U+0648><U+0642><U+062A> <U+0645><U+0645><U+0643><U+0646>.","<U+0001F448>","Sprinklr"
